cluster,tier,n_surveys,n_series,series,surveys,weakest_overlap,scale,scale_note,question_text
Q1717,identical,2,2,eu-neighbourhood-barometer;sahwa,enb-w04;sahwa-w2015,1.0,differs,"different numbers of options (2, 6)",reason for moving abroad: other
Q1718,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,CHOICE.- Welzel choice sub-index
Q1719,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,DEFIANCE.- Welzel defiance sub-index
Q1720,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,DISBELIEF.- Welzel disbelief sub-index
Q1721,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Emancipative Values-2: Equality sub-index
Q1722,near,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Year/month of end-fieldwork
Q1723,near,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Year/month of start-fieldwork
Q1724,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Settlement size_5 groups
Q1725,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,ABORTLIB- Welzel choice-2: Abortion acceptable
Q1726,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,AUTHORITY - Welzel defiance - 1: Inverse respect for authority
Q1727,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,DEVOUT- Welzel defiance - 3: Inverse devoutness
Q1728,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,DIVORLIB- Welzel choice-3: Divorce acceptable
Q1729,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,HOMOLIB- Welzel choice-1: Homosexuality acceptance
Q1730,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,IMAGIN- Welzel autonomy-2: Imagination as kid quality
Q1731,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,INDEP- Welzel autonomy-1: Independence as kid quality
Q1732,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,NATIONALISM - Welzel defiance - 2: Inverse national pride
Q1733,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Emancipative Values-1: Obedience not kid quality
Q1734,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,NORM1 - Welzel relativism- 1: Inverse norm conform1
Q1735,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,NORM2 - Welzel relativism- 2: Inverse norm conform2
Q1736,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,NORM3 - Welzel relativism- 3: Inverse norm conform3
Q1737,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,RELIGBEL - Welzel disbelief- 2: Inverse religious person
Q1738,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,RELIGIMP - Welzel disbelief- 1: Inverse importance of religion
Q1739,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,RELIGPRAC - Welzel disbelief- 3: Inverse religious practice
Q1740,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,VOI2_00- Welzel voice-3 (auxiliary)
Q1741,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,VOICE1- Welzel voice-1
Q1742,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,VOICE2- Welzel voice-2
Q1743,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,WOMEDU- Welzel equality-3: Gender equality: education
Q1744,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,WOMJOB- Welzel equality-1: Gender equality: job
Q1745,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,WOMPOL- Welzel equality-2: Gender equality: politics
Q1746,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,RELATIVISM.- Welzel relativism
Q1747,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,RESEMAVAL.- Welzel emancipative values
Q1748,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,SACSECVAL.- Welzel Overall Secular Values
Q1749,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,VOICE.- Welzel voice sub-index
Q1750,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Post-Materialist index 12-item
Q1751,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Post-Materialist index 4-item
Q1752,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Autonomy Index
Q1753,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Respondent interested during the interview
Q1754,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Interview privacy
Q1755,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Language in which interview was conducted
Q1756,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important in life: Family
Q1757,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: feeling of responsibility
Q1758,near,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Active/Inactive membership of professional organization
Q1759,near,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Active/Inactive membership of charitable/humanitarian organization
Q1760,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Active/Inactive membership: consumer organization
Q1761,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,"Active/Inactive membership: self-help group, mutual aid group"
Q1762,near,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Active/Inactive membership of any other organization
Q1763,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Private vs state ownership of business
Q1764,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Competition good or harmful
Q1765,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: imagination
Q1766,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Protecting environment vs. Economic growth
Q1767,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: tolerance and respect for other people
Q1768,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: thrift saving money and things
Q1769,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Secure in neighborhood
Q1770,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Frequency in your neighborhood: Robberies
Q1771,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Frequency in your neighborhood: Alcohol consumed in the streets
Q1772,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Frequency in your neighborhood: Police or military interfere with people’s private life
Q1773,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Frequency in your neighborhood: Racist behavior
Q1774,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Frequency in your neighborhood: Drug sale in streets
Q1775,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Things done for reasons of security: Didn’t carry much money
Q1776,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: determination perseverance
Q1777,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Things done for reasons of security: Preferred not to go out at night
Q1778,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,"Things done for reasons of security: Carried a knife, gun or other weapon"
Q1779,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Worries: Losing my job or not finding a job
Q1780,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Worries: Not being able to give one's children a good education
Q1781,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Respondent was victim of a crime during the past year
Q1782,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Respondent's family was victim of a crime during last year
Q1783,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Worries: A terrorist attack
Q1784,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Worries: A civil war
Q1785,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: religious faith
Q1786,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Willingness to fight for country
Q1787,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Aims of country: first choice
Q1788,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Aims of country: second choice
Q1789,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Aims of respondent: first choice
Q1790,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Aims of respondent: second choice
Q1791,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Most important: first choice
Q1792,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Most important: second choice
Q1793,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,"Science and technology are making our lives healthier, easier, and more comfortable"
Q1794,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,"Because of science and technology, there will be more opportunities for the next generation"
Q1795,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: unselfishness
Q1796,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,We depend too much on science and not enough on faith
Q1797,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,One of the bad effects of science is that it breaks down people’s ideas of right and wrong
Q1798,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,It is not important for me to know about science in my daily life
Q1799,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,"The world is better off, or worse off, because of science and technology"
Q1800,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,"Whenever science and religion conflict, religion is always right"
Q1801,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Important child qualities: obedience
Q1802,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,The only acceptable religion is my religion
Q1803,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,How often do you attend religious services
Q1804,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Religious person
Q1805,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Meaning of religion: To follow religious norms and ceremonies vs To do good to other people
Q1806,identical,2,1,world-values-survey,wvs-w06;wvs-w07,1.0,unknown,no member records value labels,Meaning of religion: To make sense of life after death vs To make sense of life in this world
